INDEX,MEMBERSHIP_NUMBER,MEMBERSHIP_TERM_YEARS,ANNUAL_FEES,MEMBER_MARITAL_STATUS,MEMBER_GENDER,MEMBER_ANNUAL_INCOME,MEMBER_OCCUPATION_CD,MEMBERSHIP_PACKAGE,MEMBER_AGE_AT_ISSUE,ADDITIONAL_MEMBERS,PAYMENT_MODE,AGENT_CODE,START_DATE,END_DATE,MEMBERSHIP_STATUS
1069,A01070,12,100000,S,M,200004,1,TYPE-B,18,0,ANNUAL,124355,20081222,20100220,CANCELLED
2205,A02206,17,100000,M,F,300000,1,TYPE-B,45,2,ANNUAL,109299,20091015,20101214,CANCELLED
9435,A09440,17,103089.86,D,M,399996,1,TYPE-A,43,0,ANNUAL,1411099,20130808,,INFORCE
7339,A07344,27,161663.64,,M,1200000,1,TYPE-A,54,2,MONTHLY,348355,20120831,,INFORCE
8208,A08213,76,121966.92,S,M,450000,1,TYPE-A,27,0,MONTHLY,1378500,20130228,,INFORCE
7679,A07684,12,200000,,M,1200000,2,TYPE-B,52,3,ANNUAL,1267399,20121214,,INFORCE
4642,A04645,25,300000,M,M,5799996,1,TYPE-B,70,3,ANNUAL,800766,20100831,,INFORCE
7683,A07688,17,133829.04,M,F,,6,TYPE-A,63,2,MONTHLY,348355,20121217,,INFORCE
9007,A09012,17,120273.87,M,M,199992,1,TYPE-A,57,3,ANNUAL,1304433,20130527,,INFORCE
7996,A08001,12,100000,,M,499992,1,TYPE-B,72,3,ANNUAL,1284422,20130130,,INFORCE
5600,A05603,12,120000.96,M,F,530004,1,TYPE-B,36,1,MONTHLY,1219211,20110331,,INFORCE
9151,A09156,17,119086.27,W,F,379992,1,TYPE-A,59,0,ANNUAL,343344,20130621,,INFORCE
7022,A07027,12,100000,M,F,1099992,2,TYPE-B,44,2,ANNUAL,499499,20120531,20130727,CANCELLED
4893,A04896,22,150000,S,M,920004,1,TYPE-B,30,0,QUARTERLY,842788,20101021,20111220,CANCELLED
225,A00226,17,143999.88,M,M,350004,1,TYPE-B,57,2,MONTHLY,61088,20080226,20081025,CANCELLED
3354,A03356,35,100000,M,M,350004,,TYPE-B,59,3,ANNUAL,742855,20100322,20110521,CANCELLED
5895,A05899,89,100000.09,,M,999996,1,TYPE-A,63,0,ANNUAL,1228688,20110824,20120923,CANCELLED
8754,A08759,17,119999.4,M,M,499992,1,TYPE-A,48,3,QUARTERLY,343466,20130331,,INFORCE
3436,A03438,30,100000,M,M,349992,1,TYPE-B,64,2,ANNUAL,854233,20100326,,INFORCE
1693,A01694,16,100000,M,F,500004,1,TYPE-B,68,1,QUARTERLY,348022,20090525,,INFORCE
6893,A06898,12,270000,M,M,799992,2,TYPE-B,34,2,ANNUAL,319266,20120330,20130527,CANCELLED
1045,A01046,17,100000,M,M,249996,1,TYPE-B,36,3,SEMI-ANNUAL,392566,20081215,20090814,CANCELLED
3446,A03448,22,100000,M,M,350004,1,TYPE-B,28,1,ANNUAL,697488,20100326,,INFORCE
8050,A08055,22,100000.42,S,F,499992,2,TYPE-A,38,0,ANNUAL,1372455,20130131,,INFORCE
9146,A09151,70,155399.97,,M,,6,TYPE-A,68,2,ANNUAL,1388811,20130621,,INFORCE
10343,A10348,22,104002.5,,F,799992,2,TYPE-A,33,0,ANNUAL,1468466,20131129,,INFORCE
4735,A04738,54,100000,M,M,900000,1,TYPE-B,40,2,ANNUAL,882800,20100831,,INFORCE
4496,A04498,27,100000,M,M,500004,1,TYPE-B,29,3,ANNUAL,1006544,20100825,20111024,CANCELLED
1218,A01219,12,100000,M,M,279996,1,TYPE-B,56,1,ANNUAL,135699,20090209,,INFORCE
6015,A06020,12,124319.58,,M,649992,1,TYPE-A,74,2,ANNUAL,1250888,20111011,20121110,CANCELLED
9719,A09724,22,500000.12,,M,999996,2,TYPE-A,66,2,SEMI-ANNUAL,343500,20130926,,INFORCE
3987,A03989,27,100000,,,,1,TYPE-B,55,0,ANNUAL,280944,20100531,,INFORCE
4911,A04914,12,184505.16,S,F,600000,1,TYPE-B,49,0,MONTHLY,508255,20101028,20120226,CANCELLED
9492,A09497,22,123712.8,M,M,450000,2,TYPE-A,39,3,MONTHLY,343377,20130814,,INFORCE
4493,A04495,17,103146,M,F,999996,1,TYPE-B,44,1,ANNUAL,1112944,20100826,,INFORCE
6944,A06949,12,180001.44,M,M,300000,2,TYPE-B,39,2,MONTHLY,848099,20120330,20120727,CANCELLED
5699,A05702,12,101399.97,M,M,480000,5,TYPE-B,48,3,ANNUAL,1189455,20110331,,INFORCE
8352,A08357,83,206386.18,,M,1849992,,TYPE-A,53,2,ANNUAL,1394400,20130319,,INFORCE
956,A00957,12,200000,,,,1,TYPE-B,56,3,ANNUAL,252299,20081120,20100119,CANCELLED
2869,A02870,27,100000,S,M,399996,5,TYPE-B,25,0,SEMI-ANNUAL,657955,20100129,20100926,CANCELLED
4433,A04435,12,240001.92,S,M,300000,1,TYPE-B,24,0,MONTHLY,466399,20100831,,INFORCE
4973,A04976,12,230004.6,S,M,999996,1,TYPE-B,50,0,ANNUAL,755699,20101118,20120117,CANCELLED
2961,A02962,27,100000,,,,1,TYPE-B,55,0,SEMI-ANNUAL,309877,20100217,,INFORCE
2200,A02201,12,100000,S,F,500004,1,TYPE-B,35,0,ANNUAL,750933,20091014,,INFORCE
98,A00099,12,105000,S,M,600000,1,TYPE-B,26,0,SEMI-ANNUAL,111433,20071219,,INFORCE
10204,A10209,12,120000.96,M,F,300000,2,TYPE-B,42,3,MONTHLY,1413344,20131128,,INFORCE
2557,A02558,22,100000,M,M,450000,1,TYPE-B,43,2,ANNUAL,291144,20100115,,INFORCE
8445,A08450,22,100000,S,F,300000,1,TYPE-B,28,0,SEMI-ANNUAL,1368466,20130326,,INFORCE
4199,A04201,34,100000,M,M,300000,1,TYPE-B,61,3,QUARTERLY,343499,20100709,,INFORCE
9637,A09642,27,167439.96,M,M,3000000,1,TYPE-A,50,1,MONTHLY,1335922,20130830,,INFORCE
5539,A05542,12,100000,,M,,1,TYPE-B,67,3,ANNUAL,113888,20110317,20130516,CANCELLED
1648,A01649,17,100000,S,M,399996,1,TYPE-B,27,0,ANNUAL,24544,20090429,,INFORCE
9888,A09893,95,200000.4,,M,1050000,2,TYPE-A,46,0,ANNUAL,1307088,20130930,,INFORCE
6197,A06202,56,187050.26,M,M,999996,2,TYPE-A,48,3,ANNUAL,1133688,20111227,,INFORCE
6295,A06300,12,990007.8,M,M,600000,1,TYPE-B,51,3,MONTHLY,727777,20120131,20130926,CANCELLED
4499,A04501,22,120000.96,M,M,1200000,1,TYPE-B,47,2,MONTHLY,1079499,20100826,20101225,CANCELLED
1154,A01155,12,199999,M,M,600000,1,TYPE-B,33,2,ANNUAL,96355,20081231,,INFORCE
2255,A02256,17,100000,M,M,230004,1,TYPE-B,45,2,ANNUAL,567799,20091027,,INFORCE
9874,A09879,22,128862.61,,F,300000,2,TYPE-A,23,0,ANNUAL,1458300,20130930,,INFORCE
3170,A03172,27,100000,M,M,900000,1,TYPE-B,50,2,ANNUAL,687955,20100305,,INFORCE
7400,A07405,76,197012.81,,F,649992,2,TYPE-A,55,2,ANNUAL,1347266,20120926,20131026,CANCELLED
7158,A07163,101,123820.75,,M,499992,2,TYPE-A,27,0,ANNUAL,1177722,20120717,,INFORCE
3108,A03109,27,100000,M,F,349992,1,TYPE-B,35,2,ANNUAL,756688,20100226,,INFORCE
4548,A04550,47,120000,M,M,600000,1,TYPE-B,47,2,SEMI-ANNUAL,309877,20100830,,INFORCE
5423,A05426,12,100000,,M,,1,TYPE-B,61,1,ANNUAL,261500,20110228,,INFORCE
2049,A02050,22,100000,M,F,249996,1,TYPE-B,46,3,ANNUAL,636388,20091014,20101213,CANCELLED
9208,A09213,32,120000.7,M,M,600000,1,TYPE-A,64,3,ANNUAL,1234800,20130628,,INFORCE
8815,A08820,12,120000.96,M,F,249996,1,TYPE-B,42,3,MONTHLY,1333933,20130331,,INFORCE
10151,A10156,17,124197.24,,M,600000,1,TYPE-A,69,2,MONTHLY,348055,20131031,,INFORCE
262,A00263,54,100000.8,S,M,800004,1,TYPE-B,28,0,MONTHLY,13944,20080229,20080627,CANCELLED
4061,A04063,22,150000,M,M,399996,1,TYPE-B,72,1,ANNUAL,652655,20100617,,INFORCE
5534,A05537,12,150000,,M,,1,TYPE-B,62,3,ANNUAL,1092366,20110322,20120521,CANCELLED
6616,A06621,12,100000,,M,900000,2,TYPE-B,42,2,ANNUAL,839922,20120330,,INFORCE
8120,A08125,12,200000,,F,1200000,1,TYPE-B,61,0,SEMI-ANNUAL,792577,20130218,20131015,CANCELLED
8155,A08160,12,100000,M,F,,4,TYPE-B,58,3,ANNUAL,1347688,20130221,,INFORCE
1802,A01803,12,100000,M,M,450000,1,TYPE-B,37,1,ANNUAL,268155,20090624,,INFORCE
4736,A04739,53,100000,M,F,6999996,1,TYPE-B,42,3,ANNUAL,882800,20100831,,INFORCE
2385,A02386,21,200000,M,M,249996,1,TYPE-B,63,2,SEMI-ANNUAL,343477,20091130,,INFORCE
6694,A06699,12,100000,S,M,379992,1,TYPE-B,30,0,ANNUAL,1224888,20120321,20130520,CANCELLED
5759,A05762,102,100001.36,,M,699996,1,TYPE-A,34,0,ANNUAL,1197088,20110523,20120622,CANCELLED
1959,A01960,17,150000,M,M,999996,1,TYPE-B,39,1,ANNUAL,714933,20090812,,INFORCE
2976,A02977,54,100000,M,M,500004,1,TYPE-B,41,2,ANNUAL,541988,20100217,,INFORCE
8680,A08685,32,180225.12,M,M,349992,2,TYPE-A,30,2,MONTHLY,1402933,20130331,20130612,CANCELLED
1843,A01844,52,100000.02,,,,1,TYPE-B,52,0,ANNUAL,375877,20090706,,INFORCE
1734,A01735,12,100000,M,F,300000,1,TYPE-B,53,3,ANNUAL,270000,20090529,,INFORCE
2911,A02912,27,100000,,,,1,TYPE-B,69,0,SEMI-ANNUAL,309877,20100219,,INFORCE
8338,A08343,27,100000.56,M,M,499992,2,TYPE-A,49,2,SEMI-ANNUAL,1396955,20130313,,INFORCE
1986,A01987,12,100001,M,M,450000,1,TYPE-B,50,1,ANNUAL,274399,20090819,,INFORCE
9561,A09566,17,123704.76,,F,,,TYPE-A,67,2,MONTHLY,343344,20130826,,INFORCE
6546,A06551,32,100003.36,M,M,649992,2,TYPE-A,51,1,ANNUAL,113177,20120314,,INFORCE
7098,A07103,12,300002.4,,M,900000,2,TYPE-B,77,0,MONTHLY,708822,20120627,20121026,CANCELLED
2811,A02812,43,100000,M,M,350004,1,TYPE-B,52,1,ANNUAL,862733,20100128,20110329,CANCELLED
659,A00660,46,100020.84,M,F,420000,1,TYPE-B,38,2,MONTHLY,398444,20080812,20100811,CANCELLED
9986,A09991,22,154635.06,,M,699996,2,TYPE-A,55,0,ANNUAL,343344,20131009,,INFORCE
2511,A02512,17,100000.68,M,M,2000004,1,TYPE-B,42,2,MONTHLY,763077,20091230,,INFORCE
4282,A04284,22,100000,,,,1,TYPE-B,81,2,ANNUAL,864355,20100728,,INFORCE
9339,A09344,17,122909.16,M,M,999996,1,TYPE-A,53,2,MONTHLY,20811,20130723,,INFORCE
8800,A08805,12,100000,M,M,,6,TYPE-B,62,1,ANNUAL,1396833,20130331,,INFORCE
6287,A06292,12,100000,,M,450000,2,TYPE-B,45,1,SEMI-ANNUAL,1182811,20120117,,INFORCE
1930,A01931,32,100000,M,M,249996,5,TYPE-B,52,3,ANNUAL,731455,20090810,,INFORCE
7125,A07130,27,119996.28,M,M,600000,2,TYPE-A,40,1,MONTHLY,1315811,20120629,20120912,CANCELLED
197,A00198,42,100000,M,M,399996,1,TYPE-B,43,2,SEMI-ANNUAL,187199,20080131,20110926,CANCELLED
7777,A07782,17,123725.64,M,M,399996,1,TYPE-A,56,1,MONTHLY,348355,20121228,,INFORCE
2931,A02932,22,150000,M,M,999996,5,TYPE-B,50,2,ANNUAL,629933,20100217,,INFORCE
8004,A08009,95,299999.86,,M,300000,2,TYPE-A,34,0,ANNUAL,1347266,20130131,,INFORCE
2327,A02328,12,100000,M,F,1200000,1,TYPE-B,40,3,ANNUAL,11477,20091117,,INFORCE
4389,A04391,12,150000,M,M,549996,1,TYPE-B,37,2,ANNUAL,1082311,20100817,,INFORCE
8958,A08963,17,103009.38,M,M,300000,1,TYPE-A,59,2,ANNUAL,343344,20130513,,INFORCE
4218,A04220,57,300000,M,M,1700004,1,TYPE-B,37,2,ANNUAL,810444,20100715,20110913,CANCELLED
202,A00203,52,100000,M,M,2799996,1,TYPE-B,33,3,SEMI-ANNUAL,149988,20080201,,INFORCE
3510,A03512,74,100000,,,,,TYPE-B,48,0,SEMI-ANNUAL,439155,20100329,20101127,CANCELLED
4931,A04934,12,100000,,F,,1,TYPE-B,48,0,ANNUAL,1132266,20101103,20120102,CANCELLED
5535,A05538,12,100002,M,F,200004,1,TYPE-B,55,1,ANNUAL,638177,20110318,,INFORCE
9925,A09930,22,100001.36,,M,,6,TYPE-A,74,3,QUARTERLY,348033,20131007,,INFORCE
5791,A05794,12,100427.88,M,F,452496,1,TYPE-B,47,1,MONTHLY,549555,20110630,,INFORCE
1707,A01708,30,120000,M,F,150000,1,TYPE-B,55,1,MONTHLY,347766,20090529,,INFORCE
5172,A05175,100,101550,,F,,1,TYPE-A,58,0,ANNUAL,614377,20101230,,INFORCE
5249,A05252,65,100514.7,M,F,600000,1,TYPE-A,40,3,ANNUAL,739255,20110117,20120216,CANCELLED
6528,A06533,12,250000,M,M,799992,2,TYPE-B,44,1,ANNUAL,1256300,20120229,,INFORCE
10203,A10208,17,106000.26,M,M,499992,2,TYPE-A,44,2,SEMI-ANNUAL,1149377,20131113,,INFORCE
5855,A05859,32,143260.56,M,M,1800000,5,TYPE-A,30,1,SEMI-ANNUAL,1082922,20110729,20120227,CANCELLED
8164,A08169,17,103089.84,M,M,,6,TYPE-A,67,3,ANNUAL,343355,20130222,,INFORCE
854,A00855,12,108000.84,M,M,300000,5,TYPE-B,42,1,MONTHLY,455899,20081022,20090220,CANCELLED
4737,A04740,53,200000,M,M,900000,1,TYPE-B,41,2,ANNUAL,832200,20100831,,INFORCE
698,A00699,37,100000,M,M,399996,1,TYPE-B,47,2,SEMI-ANNUAL,179166,20080826,20090425,CANCELLED
3696,A03698,59,100000,M,M,399996,1,TYPE-B,36,2,ANNUAL,837966,20100331,,INFORCE
1636,A01637,17,100000,,,,6,TYPE-B,73,0,ANNUAL,186577,20090429,,INFORCE
7280,A07285,17,255933.6,M,M,699996,1,TYPE-A,58,2,MONTHLY,343511,20120816,,INFORCE
7554,A07559,12,100000,,M,450000,2,TYPE-B,78,1,ANNUAL,1267533,20121207,,INFORCE
3581,A03583,56,100000,M,M,500004,1,TYPE-B,39,2,ANNUAL,834266,20100331,20120527,CANCELLED
1291,A01292,17,100004,M,M,549996,1,TYPE-B,37,2,QUARTERLY,13722,20090213,,INFORCE
6585,A06590,12,100000,M,M,1099992,1,TYPE-B,40,1,ANNUAL,499555,20120323,,INFORCE
1853,A01854,43,200000,M,M,999996,1,TYPE-B,41,1,SEMI-ANNUAL,511455,20090707,,INFORCE
5232,A05235,12,250000,S,F,399996,1,TYPE-B,25,0,ANNUAL,504711,20110113,,INFORCE
3763,A03765,22,100000,M,M,1800000,1,TYPE-B,38,1,ANNUAL,567711,20100416,20110615,CANCELLED
3304,A03306,18,100000,M,M,,6,TYPE-B,77,1,ANNUAL,20188,20100318,20110517,CANCELLED
1495,A01496,22,100000,M,M,500004,1,TYPE-B,38,2,SEMI-ANNUAL,493377,20090330,20091127,CANCELLED
7994,A07999,12,200000,,F,,6,TYPE-B,63,2,ANNUAL,1284422,20130131,,INFORCE
1998,A01999,12,200000,M,M,1374996,1,TYPE-B,38,2,ANNUAL,427022,20090828,,INFORCE
663,A00664,17,102000,M,M,350004,1,TYPE-B,38,3,MONTHLY,49399,20080926,20090428,CANCELLED
3748,A03750,47,199998,M,F,,4,TYPE-B,47,1,SEMI-ANNUAL,347822,20100419,,INFORCE
4413,A04415,74,200000,S,M,399996,1,TYPE-B,19,0,ANNUAL,1125188,20100817,20111016,CANCELLED
5530,A05533,12,200000,S,M,300000,1,TYPE-B,24,0,ANNUAL,437477,20110323,20120522,CANCELLED
5575,A05578,12,120000.96,M,M,2000004,1,TYPE-B,38,3,MONTHLY,1166155,20110323,20120722,CANCELLED
8901,A08906,17,101999.4,M,M,450000,1,TYPE-A,52,3,MONTHLY,343477,20130524,,INFORCE
7526,A07531,17,123715.92,M,F,799992,1,TYPE-A,29,1,MONTHLY,348355,20121116,,INFORCE
9474,A09479,22,104999.66,M,M,,6,TYPE-A,63,2,SEMI-ANNUAL,343488,20130812,,INFORCE
5864,A05868,74,100000.09,S,M,1350000,1,TYPE-A,28,0,ANNUAL,1218344,20110729,,INFORCE
6776,A06781,12,100000,,M,1200000,1,TYPE-B,34,3,ANNUAL,717988,20120328,20130527,CANCELLED
1306,A01307,49,400000,M,F,1500000,1,TYPE-B,36,1,ANNUAL,584622,20090217,,INFORCE
7392,A07397,12,100000,M,M,1500000,1,TYPE-B,52,3,ANNUAL,1179977,20120926,,INFORCE
5592,A05595,98,115743.28,,F,,1,TYPE-A,38,0,SEMI-ANNUAL,263733,20110328,,INFORCE
9721,A09726,12,194598,M,M,1050000,2,TYPE-B,35,3,SEMI-ANNUAL,1415277,20130920,,INFORCE
1663,A01664,12,120000,M,M,450000,1,TYPE-B,30,1,ANNUAL,404755,20090429,,INFORCE
5450,A05453,61,201236.05,M,M,900000,1,TYPE-A,44,3,ANNUAL,1176688,20110228,20120329,CANCELLED
10292,A10297,22,185559.24,M,M,799992,1,TYPE-A,61,3,MONTHLY,343344,20131125,,INFORCE
10313,A10318,57,100003.15,M,M,520860,1,TYPE-A,47,1,ANNUAL,624811,20131127,,INFORCE
3627,A03629,17,100000,M,M,399996,1,TYPE-B,54,2,QUARTERLY,200533,20100409,,INFORCE
2693,A02694,49,199999.92,M,M,500004,1,TYPE-B,46,2,MONTHLY,829455,20100112,,INFORCE
9789,A09794,12,101000,,M,300000,2,TYPE-B,78,2,ANNUAL,1436955,20130926,,INFORCE
5915,A05919,17,108640.32,M,M,300000,1,TYPE-A,36,2,MONTHLY,758411,20110830,20111112,CANCELLED
3157,A03159,12,100000,,,,1,TYPE-B,60,0,ANNUAL,674211,20100305,,INFORCE
9914,A09919,56,109999.93,M,M,600000,2,TYPE-A,48,3,ANNUAL,231422,20131028,,INFORCE
6668,A06673,12,1000000,M,M,750000,1,TYPE-B,42,1,ANNUAL,101966,20120330,20130527,CANCELLED
1059,A01060,19,100000.2,S,M,300000,1,TYPE-B,25,0,MONTHLY,545122,20081218,20090418,CANCELLED
4636,A04639,38,200000,W,F,1290948,1,TYPE-B,56,0,ANNUAL,1048922,20100831,,INFORCE
3242,A03244,33,100000,M,M,200004,1,TYPE-B,62,2,ANNUAL,70800,20100315,,INFORCE
1678,A01679,17,125000,M,M,600000,1,TYPE-B,41,2,ANNUAL,606322,20090518,20100717,CANCELLED
6892,A06897,32,300000.43,M,M,4500000,1,TYPE-A,40,3,ANNUAL,1294311,20120330,,INFORCE
6374,A06379,101,100000.11,,M,600000,2,TYPE-A,30,0,ANNUAL,1280744,20120215,,INFORCE
7574,A07579,101,295518.42,,M,,6,TYPE-A,68,0,ANNUAL,1347266,20121129,,INFORCE
1757,A01758,35,100000,M,M,750000,1,TYPE-B,50,2,SEMI-ANNUAL,346911,20090610,20100208,CANCELLED
6019,A06024,32,101017.07,,M,,1,TYPE-A,40,1,ANNUAL,1231777,20111017,20121114,CANCELLED
5116,A05119,12,100002,S,F,650004,1,TYPE-B,60,0,ANNUAL,942277,20101222,20120220,CANCELLED
8755,A08760,17,227741.48,M,F,600000,1,TYPE-A,47,1,ANNUAL,343344,20130331,,INFORCE
7408,A07413,22,150000,,M,999996,2,TYPE-B,56,0,ANNUAL,1313077,20120928,,INFORCE
2790,A02791,48,200000,M,M,999996,1,TYPE-B,47,3,QUARTERLY,348300,20100125,,INFORCE
863,A00864,12,100000,M,M,500004,5,TYPE-B,38,1,ANNUAL,333599,20081013,,INFORCE
7858,A07863,17,117324.67,M,M,399996,1,TYPE-A,52,1,ANNUAL,343344,20121231,,INFORCE
1484,A01485,22,100000,M,M,699996,5,TYPE-B,29,1,SEMI-ANNUAL,253355,20090330,,INFORCE
7035,A07040,12,200000,S,M,249996,1,TYPE-B,25,0,SEMI-ANNUAL,1301811,20120606,,INFORCE
7721,A07726,61,100016.24,M,M,300000,1,TYPE-A,43,1,ANNUAL,1327977,20121219,,INFORCE
5977,A05982,12,290000,S,M,999996,1,TYPE-B,28,0,ANNUAL,1218044,20110930,20121127,CANCELLED
5134,A05137,12,150000,M,F,600000,1,TYPE-B,40,3,ANNUAL,493500,20101224,20120222,CANCELLED
206,A00207,12,100000,M,M,180000,5,TYPE-B,43,2,ANNUAL,123033,20080206,20090407,CANCELLED
4488,A04490,27,100000,M,M,500004,1,TYPE-B,34,2,ANNUAL,331599,20100826,,INFORCE
6938,A06943,12,199999.99,M,M,1399992,1,TYPE-B,59,1,ANNUAL,1272822,20120330,20130527,CANCELLED
9062,A09067,17,250000.88,,M,1999992,2,TYPE-A,55,0,ANNUAL,923455,20130531,,INFORCE
6910,A06915,12,200000,M,M,799992,2,TYPE-B,42,2,ANNUAL,1219222,20120330,20130527,CANCELLED
502,A00503,17,100000,M,M,500004,1,TYPE-B,39,2,ANNUAL,234044,20080617,,INFORCE
7385,A07390,12,500000,M,F,1932264,2,TYPE-B,59,1,ANNUAL,1284266,20120928,,INFORCE
1028,A01029,17,100000,S,M,375000,1,TYPE-B,29,0,ANNUAL,548599,20081208,,INFORCE
3840,A03842,30,102000,M,M,,6,TYPE-B,65,3,MONTHLY,453433,20100430,20100827,CANCELLED
8110,A08115,27,122999.88,,F,549996,2,TYPE-A,55,0,MONTHLY,19733,20130215,,INFORCE
5056,A05059,12,150772.05,W,F,3000000,1,TYPE-A,37,0,ANNUAL,754033,20101221,,INFORCE
9762,A09767,17,119999.16,,M,,6,TYPE-A,86,3,MONTHLY,343477,20130919,,INFORCE
8154,A08159,12,200000,M,F,649992,2,TYPE-B,38,2,ANNUAL,1161700,20130227,,INFORCE
2731,A02732,27,100000,M,M,410004,1,TYPE-B,30,3,ANNUAL,828633,20100113,,INFORCE
8996,A09001,99,150999.63,,M,399996,1,TYPE-A,36,0,ANNUAL,563644,20130521,,INFORCE
2454,A02455,22,250000,M,M,999996,1,TYPE-B,35,3,ANNUAL,811344,20091231,,INFORCE
7215,A07220,12,100000,M,M,499992,1,TYPE-B,38,2,SEMI-ANNUAL,1219222,20120725,20130326,CANCELLED
3104,A03105,12,100000,,,,1,TYPE-B,38,0,ANNUAL,502211,20100226,20110427,CANCELLED
8392,A08397,17,149989.08,M,M,649992,1,TYPE-A,57,2,MONTHLY,343511,20130318,,INFORCE
6278,A06283,71,417676.87,,M,,1,TYPE-A,64,2,ANNUAL,1290566,20120111,,INFORCE
3099,A03100,82,100000,,,,1,TYPE-B,69,0,SEMI-ANNUAL,830211,20100226,,INFORCE
6184,A06189,12,100000,M,M,1500000,1,TYPE-B,46,1,ANNUAL,879255,20111221,20130219,CANCELLED
3561,A03563,55,100000,M,M,750000,1,TYPE-B,40,2,ANNUAL,834022,20100331,,INFORCE
5892,A05896,12,499999.99,S,M,1200000,1,TYPE-B,51,0,ANNUAL,652666,20110825,20121024,CANCELLED
391,A00392,56,100000,M,M,249996,1,TYPE-B,27,3,ANNUAL,159822,20080331,,INFORCE
6736,A06741,12,100000,M,M,1500000,2,TYPE-B,41,3,ANNUAL,1165277,20120326,,INFORCE
5618,A05621,17,603088.21,M,M,6300000,1,TYPE-A,47,3,ANNUAL,1156033,20110330,,INFORCE
5258,A05261,63,100514.79,M,M,500004,1,TYPE-A,42,1,ANNUAL,1003666,20110128,20120227,CANCELLED
9687,A09692,22,149999.5,M,M,,6,TYPE-A,67,1,ANNUAL,343500,20131010,,INFORCE
2695,A02696,22,100000,M,M,2400000,1,TYPE-B,39,2,ANNUAL,750455,20100115,20110317,CANCELLED
2027,A02028,36,200000,S,F,825000,1,TYPE-B,48,0,ANNUAL,363711,20090831,,INFORCE
5463,A05466,12,150000,M,M,3499992,1,TYPE-B,44,2,ANNUAL,498811,20110228,,INFORCE
2568,A02569,27,106625,M,M,932952,1,TYPE-B,35,2,ANNUAL,828966,20100115,20110315,CANCELLED
8006,A08011,27,124999.87,M,M,799992,2,TYPE-A,53,3,ANNUAL,1181111,20130129,,INFORCE
64,A00065,12,200000,M,F,,4,TYPE-B,53,1,ANNUAL,27933,20071116,20090115,CANCELLED
2062,A02063,12,100000,M,M,429996,1,TYPE-B,58,3,ANNUAL,531077,20090915,20101114,CANCELLED
5276,A05279,12,100000,M,F,1250004,1,TYPE-B,41,1,ANNUAL,751144,20110128,20120328,CANCELLED
7208,A07213,77,118207.66,,M,999999996,1,TYPE-A,11,0,SEMI-ANNUAL,1339399,20120730,,INFORCE
8684,A08689,74,225000.34,,M,,6,TYPE-A,66,0,ANNUAL,132000,20130331,,INFORCE
8571,A08576,12,1000000,M,M,3235752,2,TYPE-B,55,1,ANNUAL,1115800,20130330,,INFORCE
6331,A06336,12,1000000,,F,600000,1,TYPE-B,55,0,ANNUAL,755699,20120131,20130329,CANCELLED
4859,A04862,17,100514.23,,,,1,TYPE-A,54,0,ANNUAL,1069899,20100914,,INFORCE
4887,A04890,22,100000,S,F,300000,1,TYPE-B,22,0,ANNUAL,983399,20101015,20111214,CANCELLED
9268,A09273,22,482461.16,,M,1048908,2,TYPE-A,55,2,ANNUAL,1136499,20130712,,INFORCE
878,A00879,17,100000,M,F,200004,1,TYPE-B,29,1,SEMI-ANNUAL,450688,20081024,,INFORCE
8529,A08534,17,186315.24,M,F,279996,2,TYPE-A,50,1,MONTHLY,343344,20130331,,INFORCE
7916,A07921,17,106379.97,M,M,699996,1,TYPE-A,62,3,ANNUAL,343344,20130114,,INFORCE
6863,A06868,12,100000,M,F,289992,1,TYPE-B,38,1,ANNUAL,828222,20120330,,INFORCE
7892,A07897,17,206001.96,,M,499992,2,TYPE-A,52,3,MONTHLY,348000,20130115,,INFORCE
6439,A06444,12,120000.96,M,M,499992,2,TYPE-B,33,1,MONTHLY,1222977,20120222,20120620,CANCELLED
7869,A07874,17,100237.91,S,M,999996,2,TYPE-A,41,0,ANNUAL,1219222,20121231,,INFORCE
1016,A01017,12,120000.96,M,M,300000,1,TYPE-B,28,3,MONTHLY,509833,20081201,,INFORCE
9467,A09472,22,103089.98,M,M,1249992,2,TYPE-A,55,1,ANNUAL,1317900,20130821,,INFORCE
7629,A07634,17,103325.62,,M,349992,2,TYPE-A,62,0,ANNUAL,343344,20121207,,INFORCE
995,A00996,12,100000,M,F,,4,TYPE-B,49,1,SEMI-ANNUAL,286933,20081128,,INFORCE
10173,A10178,101,101684.97,,M,1500000,1,TYPE-A,41,0,ANNUAL,1482766,20131107,,INFORCE
4297,A04299,27,150000,M,F,399996,1,TYPE-B,44,2,ANNUAL,872033,20100730,20110926,CANCELLED
161,A00162,17,100000,M,F,,4,TYPE-B,50,2,SEMI-ANNUAL,100533,20080304,,INFORCE
5675,A05678,12,150000,M,M,350004,1,TYPE-B,24,3,SEMI-ANNUAL,836833,20110331,20111127,CANCELLED
6873,A06878,27,101730.96,M,M,349992,2,TYPE-A,37,1,ANNUAL,1210022,20120330,20130427,CANCELLED
9692,A09697,17,100000.37,,F,,6,TYPE-A,71,0,ANNUAL,343344,20130913,,INFORCE
7989,A07994,22,199999.8,M,M,1075524,2,TYPE-A,44,3,ANNUAL,1238566,20130128,,INFORCE
3843,A03845,56,120000,M,M,180000,1,TYPE-B,39,1,MONTHLY,693255,20100504,,INFORCE
